"SAM,C,5","PRJ_CD,C,12","SPC,C,3","FLEN,C,4","TLEN,C,4","RWT,C,7","SEX,C,1","MAT,C,1","AGE,C,3"
00014,27D_IA00_SIN,131,690,726,2558.28,2,2,5
00014,27D_IA00_SIN,131,618,654,1722.54,2,2,5
00014,27D_IA00_SIN,131,546,575,1280.94,1,2,3
00014,27D_IA00_SIN,131,472,501,779.19,1,2,3
00001,27D_IA00_SOM,131,937,973,6900,2,2,10
00001,27D_IA00_SOM,131,530,559,890.2,2,2,4
00001,27D_IA00_SOM,131,448,477,596.5,1,2,3
00002,27D_IA00_SOM,131,311,334,188.4,1,2,1
00002,27D_IA00_SOM,131,432,460,439.6,1,2,3
00002,27D_IA00_SOM,131,349,375,282.3,2,2,1
00002,27D_IA00_SOM,131,495,526,682.3,1,2,5
00002,27D_IA00_SOM,131,526,555,987.3,2,2,4
00002,27D_IA00_SOM,131,504,536,730.5,2,2,3
00004,27D_IA00_SOM,131,450,477,593.7,1,2,2
00004,27D_IA00_SOM,131,347,372,293.0,2,2,1
00004,27D_IA00_SOM,131,504,539,885.1,2,2,3
00004,27D_IA00_SOM,131,474,507,543.3,2,2,3
00004,27D_IA00_SOM,131,464,501,615.3,2,2,2
00004,27D_IA00_SOM,131,524,555,941.1,2,2,4
00004,27D_IA00_SOM,131,386,416,358.2,1,2,2
00004,27D_IA00_SOM,131,575,610,1143.7,2,2,5
00004,27D_IA00_SOM,131,420,446,477.0,1,2,3
00005,27D_IA00_SOM,131,386,410,354.4,1,2,2
00005,27D_IA00_SOM,131,542,575,1063.2,1,2,6
00005,27D_IA00_SOM,131,405,433,428.5,1,2,2
00005,27D_IA00_SOM,131,414,444,520.3,1,2,3
00005,27D_IA00_SOM,131,541,574,1168.8,2,2,5
00006,27D_IA00_SOM,131,616,655,1495.7,2,2,4
00006,27D_IA00_SOM,131,402,431,441.5,2,2,2
00006,27D_IA00_SOM,131,550,591,1101.0,2,2,6
00006,27D_IA00_SOM,131,435,465,514.0,1,2,2
00006,27D_IA00_SOM,131,405,435,414.5,2,2,2
00007,27D_IA00_SOM,131,383,409,370.4,1,2,2
00007,27D_IA00_SOM,131,557,595,1150.5,2,2,3
00007,27D_IA00_SOM,131,434,465,566.0,1,2,3
00007,27D_IA00_SOM,131,434,462,507.4,1,2,3
00007,27D_IA00_SOM,131,300,320,174.1,2,1,1
00008,27D_IA00_SOM,131,392,422,389.5,1,2,2
00009,27D_IA00_SOM,131,504,535,802.8,2,2,4
00009,27D_IA00_SOM,131,501,533,922.6,1,2,3
00009,27D_IA00_SOM,131,509,538,896.5,2,2,4
00009,27D_IA00_SOM,131,442,473,609.3,1,2,3
00009,27D_IA00_SOM,131,478,508,737.9,1,2,3
00009,27D_IA00_SOM,131,370,396,328.8,1,2,2
00009,27D_IA00_SOM,131,396,425,425.6,1,2,2
00010,27D_IA00_SOM,131,501,530,762.4,2,2,3
00010,27D_IA00_SOM,131,542,572,992.0,2,2,3
00011,27D_IA00_SOM,131,583,616,1204.4,2,2,3
00011,27D_IA00_SOM,131,470,503,616.9,2,2,2
00011,27D_IA00_SOM,131,500,531,795.8,2,2,3
00011,27D_IA00_SOM,131,394,420,407.3,1,2,2
00012,27D_IA00_SOM,131,520,551,859.5,2,2,4
00012,27D_IA00_SOM,131,610,647,1675,2,2,4
00012,27D_IA00_SOM,131,660,693,2325,2,2,5
00012,27D_IA00_SOM,131,485,516,781.3,1,2,3
00012,27D_IA00_SOM,131,385,410,351.7,1,2,2
00002,25D_IA00_SPE,131,522,557,764.5,1,1,4
00002,25D_IA00_SPE,131,468,498,757.2,1,2,2
00002,25D_IA00_SPE,131,476,507,761.5,2,2,3
00002,25D_IA00_SPE,131,619,654,1401.3,2,2,5
00003,25D_IA00_SPE,131,490,528,778.6,1,2,4
00003,25D_IA00_SPE,131,597,630,1389.3,2,2,5
00003,25D_IA00_SPE,131,433,464,597.55,1,2,1
00003,25D_IA00_SPE,131,533,570,940.8,2,2,4
00004,38D_IA00_STE,131,526,558,993.9,2,2,2
00004,38D_IA00_STE,131,568,608,1376.5,2,2,2
00010,38D_IA00_STE,131,474,505,651.3,2,2,2
00010,38D_IA00_STE,131,459,487,655.8,1,2,2
00001,13D_IA00_STE,131,854,900,5340,2,2,8
00001,13D_IA00_STE,131,961,1010,7000,,,10
00002,13D_IA00_STE,131,914,952,7000,2,2,13
00003,13D_IA00_STE,131,464,490,720,2,1,2
00004,13D_IA00_STE,131,605,635,1650,1,2,4
00004,13D_IA00_STE,131,450,478,610,1,1,2
00005,13D_IA00_STE,131,689,729,2680,1,2,6
00007,13D_IA00_STE,131,470,503,800,1,1,2
00008,13D_IA00_STE,131,555,590,1230,2,2,2
00008,13D_IA00_STE,131,590,615,1390,2,2,4
00011,13D_IA00_STE,131,602,641,1680,2,2,4
00012,13D_IA00_STE,131,521,558,1100,2,1,2
00012,13D_IA00_STE,131,510,544,790,2,1,2
00012,13D_IA00_STE,131,318,340,160,1,1,1
00014,13D_IA00_STE,131,610,642,1190,1,2,4
00014,13D_IA00_STE,131,550,589,1210,1,2,3
00016,13D_IA00_STE,131,523,556,1070,1,1,3
00016,13D_IA00_STE,131,170,182,40,9,9,0
00016,13D_IA00_STE,131,160,170,,9,9,0
00018,13D_IA00_STE,131,749,770,2250,,,6
00019,13D_IA00_STE,131,602,643,1220,1,2,5
00021,13D_IA00_STE,131,678,717,2080,1,1,7
00025,13D_IA00_STE,131,543,577,1000,2,2,3
00013,13D_IA00_TOR,131,621,659,1520,2,2,6
00002,15D_IA00_SYD,131,630,668,1850,2,2,5
00002,15D_IA00_SYD,131,582,621,1475,1,2,6
00002,15D_IA00_SYD,131,475,506,775,2,2,3
00001,10D_IA00_SUC,131,362,384,290,2,2,2
00001,10D_IA00_SUC,131,372,395,300,2,2,2
00001,10D_IA00_SUC,131,389,410,320,1,2,4
00001,10D_IA00_SUC,131,405,431,410,2,2,2
00001,10D_IA00_SUC,131,460,484,580,2,2,3
00002,10D_IA00_SUC,131,544,576,790,1,2,5
00002,10D_IA00_SUC,131,455,464,510,2,1,3
00002,10D_IA00_SUC,131,443,469,520,1,1,3
00002,10D_IA00_SUC,131,465,492,580,2,2,4
00002,10D_IA00_SUC,131,379,413,320,2,2,2
00002,10D_IA00_SUC,131,452,478,500,2,1,4
00003,10D_IA00_SUC,131,433,462,510,1,2,3
00003,10D_IA00_SUC,131,352,375,208,2,1,1
00003,10D_IA00_SUC,131,448,479,500,2,2,3
00004,10D_IA00_SUC,131,356,381,280,1,1,2
00004,10D_IA00_SUC,131,324,347,210,,,1
00004,10D_IA00_SUC,131,415,435,400,2,1,2
00004,10D_IA00_SUC,131,579,611,1325,1,2,5
00001,10D_IA00_SUR,131,547,576,1150,,,5
00001,10D_IA00_SUR,131,410,447,440,,,2
00001,10D_IA00_SUR,131,546,583,1075,1,2,5
00001,10D_IA00_SUR,131,583,616,1275,,,6
00002,10D_IA00_SUR,131,450,481,540,,,5
00003,15D_IA00_SYD,131,576,610,1275,2,2,5
00003,15D_IA00_SYD,131,489,515,825,2,2,3
00003,15D_IA00_SYD,131,530,563,925,2,2,4
00003,15D_IA00_SYD,131,657,707,1800,2,2,7
00004,15D_IA00_SYD,131,540,576,1075,1,2,5
00004,15D_IA00_SYD,131,539,577,1025,2,2,3
00004,15D_IA00_SYD,131,508,541,975,1,2,2
00005,15D_IA00_SYD,131,524,562,900,1,2,3
00006,15D_IA00_SYD,131,646,686,2050,2,2,6
00006,15D_IA00_SYD,131,749,793,2950,2,2,6
00003,10D_IA00_SUR,131,399,425,400,1,2,3
00003,10D_IA00_SUR,131,398,424,400,2,2,2
00003,10D_IA00_SUR,131,795,845,3300,2,2,7
00003,10D_IA00_SUR,131,910,962,6000,2,2,8
00004,10D_IA00_SUR,131,412,439,420,,,2
00004,10D_IA00_SUR,131,724,763,2875,2,2,6
00005,10D_IA00_SUR,131,399,428,360,,,2
00005,10D_IA00_SUR,131,449,477,560,1,2,3
00006,10D_IA00_SUR,131,412,443,440,2,2,2
00001,15D_IA00_SYD,131,607,650,1475,2,2,4
00006,15D_IA00_SYD,131,572,616,1375,1,2,4
00007,15D_IA00_SYD,131,602,637,1625,1,2,4
00007,15D_IA00_SYD,131,561,599,,1,2,3
00007,15D_IA00_SYD,131,471,504,775,1,2,2
00007,15D_IA00_SYD,131,641,682,1800,2,2,5
00007,15D_IA00_SYD,131,614,655,1825,1,2,5
00008,15D_IA00_SYD,131,343,363,275,2,1,1
00008,15D_IA00_SYD,131,605,642,1550,2,2,5
00009,15D_IA00_SYD,131,621,657,2025,1,2,6
00009,15D_IA00_SYD,131,638,680,1700,2,2,4
00009,15D_IA00_SYD,131,687,729,2225,2,2,7
00010,15D_IA00_SYD,131,567,603,1250,2,1,4
00011,15D_IA00_SYD,131,534,576,1200,1,2,4
00011,15D_IA00_SYD,131,511,550,925,2,2,3
00011,15D_IA00_SYD,131,460,493,625,2,2,2
00011,15D_IA00_SYD,131,538,574,1075,1,2,4
00012,15D_IA00_SYD,131,628,660,1750,1,2,6
00001,13D_IA00_TOR,131,533,564,1150,2,2,3
00001,13D_IA00_TOR,131,494,526,870,1,2,2
00001,13D_IA00_TOR,131,516,548,1070,2,2,2
00001,10D_IA00_TYR,131,885,925,6500,2,2,11
00002,10D_IA00_TYR,131,604,639,1500,,,7
00002,10D_IA00_TYR,131,404,430,460,,,2
00002,10D_IA00_TYR,131,388,415,390,,,2
00002,10D_IA00_TYR,131,445,509,820,,,5
00003,10D_IA00_TYR,131,357,384,320,,,2
00003,10D_IA00_TYR,131,348,373,300,,,2
00003,10D_IA00_TYR,131,370,393,380,,,3
00003,10D_IA00_TYR,131,395,424,480,1,2,2
00003,10D_IA00_TYR,131,384,411,420,1,2,2
00003,10D_IA00_TYR,131,384,410,380,,,3
00003,10D_IA00_TYR,131,391,417,420,1,2,3
00003,10D_IA00_TYR,131,385,413,380,,,2
00003,10D_IA00_TYR,131,402,432,460,1,2,3
00003,10D_IA00_TYR,131,885,940,7000,2,2,8
00004,10D_IA00_TYR,131,355,384,340,1,2,2
00004,10D_IA00_TYR,131,485,520,800,,,4
00001,10D_IA00_UCO,131,459,485,660,1,2,3
00001,10D_IA00_UCO,131,293,314,160,1,1,1
00001,10D_IA00_UCO,131,468,492,800,1,2,2
00002,13D_IA00_TOR,131,570,606,1340,2,2,3
00003,13D_IA00_TOR,131,537,570,1060,2,2,2
00003,13D_IA00_TOR,131,504,535,950,1,2,2
00004,13D_IA00_TOR,131,604,643,1860,1,2,5
00004,13D_IA00_TOR,131,732,774,2730,2,2,6
00005,13D_IA00_TOR,131,450,474,670,,,2
00005,13D_IA00_TOR,131,840,885,4010,2,2,10
00005,13D_IA00_TOR,131,589,626,1560,1,2,5
00006,13D_IA00_TOR,131,672,713,2220,1,2,5
00006,13D_IA00_TOR,131,542,576,970,2,2,3
00006,13D_IA00_TOR,131,477,510,760,1,2,0
00007,13D_IA00_TOR,131,592,618,1490,1,2,4
00008,13D_IA00_TOR,131,675,714,2050,2,2,5
00011,13D_IA00_TOR,131,566,606,1260,1,2,3
00011,13D_IA00_TOR,131,670,721,2290,2,2,6
00012,13D_IA00_TOR,131,570,610,1320,2,2,3
00012,13D_IA00_TOR,131,487,518,830,2,1,3
00012,13D_IA00_TOR,131,503,537,900,1,2,2
00014,13D_IA00_TOR,131,919,964,5290,2,2,8
00014,13D_IA00_TOR,131,850,889,4090,2,2,10
00014,13D_IA00_TOR,131,604,643,1570,2,2,3
00001,10D_IA00_TWI,131,470,505,700,2,1,2
00001,10D_IA00_TWI,131,495,530,900,2,1,3
00001,10D_IA00_TWI,131,450,483,620,2,1,2
00001,10D_IA00_TWI,131,440,470,580,2,1,2
00001,10D_IA00_TWI,131,500,534,900,1,1,5
00001,10D_IA00_TWI,131,520,554,1100,1,2,3
00001,10D_IA00_TWI,131,530,565,1150,1,2,4
00002,10D_IA00_TWI,131,481,514,720,1,2,4
00002,10D_IA00_TWI,131,460,491,600,1,1,2
00002,10D_IA00_TWI,131,1080,1130,7750,2,2,11
00003,10D_IA00_TWI,131,590,625,1200,1,1,4
00004,10D_IA00_TWI,131,390,420,450,1,1,2
00004,10D_IA00_TWI,131,420,445,500,1,1,2
00004,10D_IA00_TWI,131,385,410,375,1,1,2
00004,10D_IA00_TWI,131,455,486,620,1,1,3
00004,10D_IA00_TWI,131,455,485,650,2,1,2
00004,10D_IA00_TWI,131,500,532,775,1,1,3
00001,10D_IA00_TYR,131,378,403,360,1,2,2
00001,10D_IA00_TYR,131,389,417,400,2,2,2
00001,10D_IA00_TYR,131,365,389,320,1,2,2
00003,23D_IA00_WAA,131,629,670,2065,2,2,5
00003,23D_IA00_WAA,131,621,656,1685,1,2,5
00003,23D_IA00_WAA,131,685,730,2400,2,2,4
00003,23D_IA00_WAA,131,557,595,1210,2,2,4
00004,23D_IA00_WAA,131,486,513,575,2,2,3
00004,23D_IA00_WAA,131,375,400,349,2,2,2
00004,23D_IA00_WAA,131,316,337,211,2,1,1
00001,10D_IA00_UCO,131,480,512,660,1,2,3
00001,10D_IA00_UCO,131,530,568,1075,1,2,4
00001,10D_IA00_UCO,131,322,344,220,2,1,1
00002,10D_IA00_UCO,131,460,482,620,2,2,1
00002,10D_IA00_UCO,131,480,505,740,1,2,3
00002,10D_IA00_UCO,131,450,481,640,1,2,2
00003,10D_IA00_UCO,131,556,585,1225,,,5
00003,10D_IA00_UCO,131,450,479,540,1,2,1
00003,10D_IA00_UCO,131,436,465,520,1,2,2
00004,10D_IA00_UCO,131,482,510,720,2,2,2
00004,10D_IA00_UCO,131,478,506,760,1,2,2
00004,10D_IA00_UCO,131,507,537,820,1,2,4
00006,10D_IA00_UCO,131,420,447,500,1,2,2
00001,10D_IA00_UNI,131,429,456,480,2,2,3
00001,10D_IA00_UNI,131,600,634,1300,2,2,4
00005,23D_IA00_WAA,131,600,640,1551,1,2,4
00005,23D_IA00_WAA,131,680,726,2355,2,2,5
00005,23D_IA00_WAA,131,595,633,1595,1,2,6
00001,10D_IA00_UNI,131,479,509,760,1,2,3
00002,10D_IA00_UNI,131,462,491,600,2,2,4
00003,10D_IA00_UNI,131,415,444,500,1,2,2
00003,10D_IA00_UNI,131,496,527,780,2,2,4
00004,10D_IA00_UNI,131,617,649,1400,2,2,7
00004,10D_IA00_UNI,131,445,476,580,1,2,2
00004,10D_IA00_UNI,131,465,494,620,1,2,4
00004,10D_IA00_UNI,131,550,578,1060,2,2,8
00005,10D_IA00_UNI,131,579,610,1200,2,2,6
00005,10D_IA00_UNI,131,528,557,900,2,2,8
00001,10D_IA00_VIS,131,464,499,660,,,3
00001,10D_IA00_VIS,131,801,855,4300,2,2,8
00002,10D_IA00_VIS,131,508,545,960,,,6
00002,10D_IA00_VIS,131,469,503,660,,,3
00002,10D_IA00_VIS,131,505,542,860,,,5
00002,10D_IA00_VIS,131,546,585,1050,,,4
00002,10D_IA00_VIS,131,552,591,1150,1,2,5
00003,10D_IA00_VIS,131,741,783,3200,2,2,7
00003,10D_IA00_VIS,131,448,479,680,1,2,2
00003,10D_IA00_VIS,131,525,563,1025,1,2,3
00004,10D_IA00_VIS,131,532,570,1050,2,2,3
00004,NGA_IA00_WAB,131,623,664,2180,1,2,6
00001,23D_IA00_WAA,131,587,619,1313,1,2,4
00001,23D_IA00_WAA,131,295,312,181,1,2,1
00002,23D_IA00_WAA,131,230,246,86,1,1,0
00002,23D_IA00_WAA,131,686,741,2650,2,2,6
00002,23D_IA00_WAA,131,690,730,2390,2,2,7
00007,23D_IA00_WAA,131,645,679,1985,2,2,5
00007,23D_IA00_WAA,131,626,666,1905,1,2,4
00007,23D_IA00_WAA,131,380,407,383,1,2,2
00008,23D_IA00_WAA,131,477,509,705,2,2,3
00008,23D_IA00_WAA,131,624,664,1850,2,2,4
00008,23D_IA00_WAA,131,750,802,3500,2,2,8
00008,23D_IA00_WAA,131,560,595,1500,2,2,6
00009,23D_IA00_WAA,131,815,867,4100,2,2,6
00009,23D_IA00_WAA,131,800,847,3700,2,2,7
00009,23D_IA00_WAA,131,706,746,2650,2,2,7
00009,23D_IA00_WAA,131,555,592,1180,2,2,3
00009,23D_IA00_WAA,131,457,489,675,2,2,2
00009,23D_IA00_WAA,131,524,554,1038,2,2,3
00009,23D_IA00_WAA,131,440,469,512,2,2,2
00010,23D_IA00_WAA,131,796,843,4550,2,2,6
00010,23D_IA00_WAA,131,724,765,2700,2,2,6
00010,23D_IA00_WAA,131,620,662,1995,1,2,7
00010,23D_IA00_WAA,131,580,619,1600,2,2,5
00010,23D_IA00_WAA,131,650,692,2100,2,2,6
00010,23D_IA00_WAA,131,674,711,2250,1,2,7
00010,23D_IA00_WAA,131,631,667,2000,2,2,4
00010,23D_IA00_WAA,131,707,742,2210,2,2,7
00010,23D_IA00_WAA,131,541,576,1105,1,2,4
00011,23D_IA00_WAA,131,820,862,3400,2,2,11
00012,23D_IA00_WAA,131,420,447,480,1,2,2
00012,23D_IA00_WAA,131,639,682,2120,1,2,7
00013,23D_IA00_WAA,131,386,411,333,2,2,1
00013,23D_IA00_WAA,131,333,355,246,2,1,1
00013,23D_IA00_WAA,131,724,762,2550,2,2,7
00013,23D_IA00_WAA,131,524,565,1110,2,2,2
00013,23D_IA00_WAA,131,688,726,2500,2,2,7
00014,23D_IA00_WAA,131,569,608,1295,1,2,4
00014,23D_IA00_WAA,131,497,530,945,1,2,3
00014,23D_IA00_WAA,131,497,530,810,2,2,4
00014,23D_IA00_WAA,131,327,350,241,2,2,1
00014,23D_IA00_WAA,131,517,556,800,2,2,5
00014,23D_IA00_WAA,131,443,472,528,1,2,4
00015,23D_IA00_WAA,131,575,613,1210,1,2,6
00015,23D_IA00_WAA,131,631,671,1900,2,2,6
00015,23D_IA00_WAA,131,621,663,2150,1,2,5
00015,23D_IA00_WAA,131,580,626,1375,2,2,4
00015,23D_IA00_WAA,131,504,541,915,2,2,3
00015,23D_IA00_WAA,131,579,614,1400,2,2,4
00015,23D_IA00_WAA,131,306,330,200,2,1,1
00015,23D_IA00_WAA,131,313,336,293,2,1,1
00016,23D_IA00_WAA,131,710,753,3000,2,2,6
00016,23D_IA00_WAA,131,622,665,1990,2,2,4
00016,23D_IA00_WAA,131,715,759,2640,2,2,5
00017,23D_IA00_WAA,131,436,466,506,2,2,2
00017,23D_IA00_WAA,131,447,479,597,2,2,2
00018,23D_IA00_WAA,131,935,991,5600,2,2,10
00018,23D_IA00_WAA,131,902,951,5750,2,2,10
00018,23D_IA00_WAA,131,625,666,2150,1,2,6
00018,23D_IA00_WAA,131,434,466,410,1,2,2
00001,NGA_IA00_WAB,131,686,733,3080,1,2,3
00001,NGA_IA00_WAB,131,634,671,2290,2,2,3
00001,NGA_IA00_WAB,131,740,780,3050,2,2,9
00015,NGA_IA00_WAB,131,521,551,1200,1,2,5
00020,NGA_IA00_WAB,131,728,778,3140,2,2,2
00020,NGA_IA00_WAB,131,670,706,2450,2,2,3
00023,NGA_IA00_WAB,131,355,377,320,2,1,1
00024,NGA_IA00_WAB,131,845,897,4920,1,2,9
00001,23D_IA00_WAO,131,564,603,1080,2,2,6
00001,23D_IA00_WAO,131,419,448,480,1,2,2
00001,23D_IA00_WAO,131,417,446,420,1,2,2
00002,23D_IA00_WAO,131,504,541,850,2,2,3
00002,23D_IA00_WAO,131,582,628,1325,2,2,6
00002,23D_IA00_WAO,131,496,531,810,1,2,3
00002,23D_IA00_WAO,131,527,560,1010,1,2,4
00002,23D_IA00_WAO,131,422,451,495,1,2,3
00003,23D_IA00_WAO,131,520,557,945,2,2,3
00003,23D_IA00_WAO,131,425,454,420,2,2,2
00004,23D_IA00_WAO,131,406,435,495,1,2,2
00004,23D_IA00_WAO,131,559,599,,1,2,4
00004,23D_IA00_WAO,131,502,535,780,2,2,2
00004,23D_IA00_WAO,131,519,550,1050,1,2,4
00004,23D_IA00_WAO,131,523,557,1025,2,2,3
00004,23D_IA00_WAO,131,523,557,1105,1,2,6
00004,23D_IA00_WAO,131,511,544,910,1,2,4
00004,23D_IA00_WAO,131,452,485,635,2,2,2
00004,23D_IA00_WAO,131,561,597,1400,1,2,4
00004,23D_IA00_WAO,131,557,594,1100,2,2,4
00004,23D_IA00_WAO,131,492,523,835,1,2,3
00004,23D_IA00_WAO,131,491,522,805,1,2,3
00004,23D_IA00_WAO,131,460,494,590,2,2,3
00004,23D_IA00_WAO,131,483,520,705,2,2,3
00004,23D_IA00_WAO,131,457,489,640,1,2,2
00004,23D_IA00_WAO,131,546,583,1110,1,2,4
00004,23D_IA00_WAO,131,476,511,710,2,2,3
00004,23D_IA00_WAO,131,429,449,485,2,2,2
00004,23D_IA00_WAO,131,449,475,580,1,2,2
00004,23D_IA00_WAO,131,405,435,415,1,2,2
00004,23D_IA00_WAO,131,415,443,415,1,2,2
00004,23D_IA00_WAO,131,411,445,415,2,2,2
00004,23D_IA00_WAO,131,419,449,510,1,2,2
00004,23D_IA00_WAO,131,355,382,295,1,2,2
00005,23D_IA00_WAO,131,536,574,1045,1,2,5
00005,23D_IA00_WAO,131,634,680,2100,2,2,4
00005,23D_IA00_WAO,131,546,564,1050,2,2,5
00005,23D_IA00_WAO,131,535,570,1150,1,2,3
00006,23D_IA00_WAO,131,495,530,899,1,2,4
00006,23D_IA00_WAO,131,466,502,700,2,1,3
00006,23D_IA00_WAO,131,465,499,650,1,2,2
00007,23D_IA00_WAO,131,530,567,1005,2,2,3
00007,23D_IA00_WAO,131,516,550,1020,2,2,4
00007,23D_IA00_WAO,131,380,411,355,1,2,2
00007,23D_IA00_WAO,131,380,408,345,2,2,2
00007,23D_IA00_WAO,131,298,320,199,2,1,1
00007,23D_IA00_WAO,131,164,170,26,9,9,0
00009,23D_IA00_WAO,131,505,543,900,1,2,3
00009,23D_IA00_WAO,131,318,340,195,1,2,2
00010,23D_IA00_WAO,131,230,245,124,1,1,2
00010,23D_IA00_WAO,131,670,710,2025,2,2,6
00010,23D_IA00_WAO,131,713,759,2475,2,2,6
00010,23D_IA00_WAO,131,596,635,1300,2,2,5
00010,23D_IA00_WAO,131,544,579,1285,1,2,6
00010,23D_IA00_WAO,131,535,575,995,1,2,4
00010,23D_IA00_WAO,131,520,557,1000,1,2,4
00010,23D_IA00_WAO,131,516,555,1000,1,2,5
00010,23D_IA00_WAO,131,490,520,805,1,2,4
00010,23D_IA00_WAO,131,424,503,680,1,2,3
00010,23D_IA00_WAO,131,510,545,775,1,2,4
00011,23D_IA00_WAO,131,666,709,2085,2,2,6
00011,23D_IA00_WAO,131,519,553,920,1,2,4
00011,23D_IA00_WAO,131,532,564,980,1,2,3
00012,23D_IA00_WAO,131,423,453,385,2,1,2
00012,23D_IA00_WAO,131,335,359,224,2,2,1
00001,27D_IA00_WAR,131,556,597,1130.5,2,2,2
00001,27D_IA00_WAR,131,586,625,1498.6,1,2,6
00002,27D_IA00_WAR,131,827,869,4650,2,2,4
00002,27D_IA00_WAR,131,615,659,1554.6,1,2,7
00002,27D_IA00_WAR,131,750,786,2850,2,2,4
00002,27D_IA00_WAR,131,575,611,1436.9,1,2,5
00002,27D_IA00_WAR,131,588,622,1440.7,1,2,3
00002,27D_IA00_WAR,131,607,647,1507.1,2,2,5
00003,27D_IA00_WAR,131,644,680,2000.9,1,2,4
00003,27D_IA00_WAR,131,682,725,2140.9,2,2,5
00003,27D_IA00_WAR,131,650,689,2017.7,1,2,5
00003,27D_IA00_WAR,131,513,541,952.3,2,2,2
00003,27D_IA00_WAR,131,525,555,910.9,1,2,2
00003,27D_IA00_WAR,131,488,518,888.6,1,2,2
00003,27D_IA00_WAR,131,386,408,343.27,1,2,1
00004,27D_IA00_WAR,131,523,565,1012.7,1,2,2
00004,27D_IA00_WAR,131,605,642,1488.6,1,2,4
00004,27D_IA00_WAR,131,457,486,663.0,1,2,2
00004,27D_IA00_WAR,131,650,695,2189.0,1,2,4
00004,27D_IA00_WAR,131,564,600,1154.6,2,2,2
00005,27D_IA00_WAR,131,880,925,5100,2,2,7
00005,27D_IA00_WAR,131,854,908,4900,2,2,9
00005,27D_IA00_WAR,131,707,747,2550,2,2,5
00005,27D_IA00_WAR,131,601,629,1570.4,2,2,2
00005,27D_IA00_WAR,131,532,566,1032.3,1,2,4
00005,27D_IA00_WAR,131,323,343,208.92,1,2,1
00005,27D_IA00_WAR,131,256,274,97.88,1,1,0
00006,27D_IA00_WAR,131,695,735,2220.9,2,2,5
00007,27D_IA00_WAR,131,557,594,1215.9,1,2,3
00007,27D_IA00_WAR,131,650,690,1887.4,2,2,5
00007,27D_IA00_WAR,131,540,573,1045.7,2,2,2
00008,27D_IA00_WAR,131,945,995,7550,2,2,9
00008,27D_IA00_WAR,131,903,949,5000,2,2,8
00008,27D_IA00_WAR,131,685,718,2217.1,2,2,3
00008,27D_IA00_WAR,131,585,619,1285.8,2,2,2
00008,27D_IA00_WAR,131,698,737,2300,2,2,4
00008,27D_IA00_WAR,131,367,391,311.01,2,1,1
00009,27D_IA00_WAR,131,770,810,3400,2,2,7
00010,27D_IA00_WAR,131,586,624,1354.2,2,2,2
00010,27D_IA00_WAR,131,631,668,1758.4,2,2,4
00011,27D_IA00_WAR,131,839,889,4900,2,2,7
00011,27D_IA00_WAR,131,981,1016,7300,2,2,8
00011,27D_IA00_WAR,131,655,694,1969.0,2,2,3
00011,27D_IA00_WAR,131,580,619,1457.0,1,2,3
00011,27D_IA00_WAR,131,655,692,2178.4,1,2,5
00011,27D_IA00_WAR,131,558,592,1281.0,1,2,3
00011,27D_IA00_WAR,131,562,597,1253.0,1,2,3
00011,27D_IA00_WAR,131,650,691,2251.3,2,2,4
00011,27D_IA00_WAR,131,505,535,981.5,1,2,2
00012,27D_IA00_WAR,131,577,613,1428.9,1,2,3
00012,27D_IA00_WAR,131,552,585,1150.1,2,2,2
00001,10D_IA00_WHA,131,481,515,750,,,3
00001,10D_IA00_WHA,131,477,511,760,2,2,2
00001,10D_IA00_WHA,131,629,667,1750,2,2,4
00001,10D_IA00_WHA,131,495,525,920,2,2,2
00002,10D_IA00_WHA,131,511,545,940,2,2,3
00002,10D_IA00_WHA,131,501,533,800,,,4
00002,10D_IA00_WHA,131,474,507,620,,,3
00002,10D_IA00_WHA,131,506,542,980,2,2,3
00002,10D_IA00_WHA,131,501,532,780,2,2,2
00002,10D_IA00_WHA,131,516,548,780,1,2,3
00002,10D_IA00_WHA,131,545,579,1225,,,5
00002,10D_IA00_WHA,131,502,532,840,,,3
00002,10D_IA00_WHA,131,451,480,620,1,2,3
00003,10D_IA00_WHA,131,459,489,720,1,2,4
00003,10D_IA00_WHA,131,499,531,680,2,2,5
00003,10D_IA00_WHA,131,501,538,830,2,2,3
00003,10D_IA00_WHA,131,524,556,1000,1,2,3
00004,10D_IA00_WHA,131,440,474,720,,,2
00005,10D_IA00_WHA,131,392,420,420,2,2,1
00005,10D_IA00_WHA,131,394,421,420,2,2,1
00005,10D_IA00_WHA,131,470,501,760,,,3
00005,10D_IA00_WHA,131,488,517,840,,,3
00005,10D_IA00_WHA,131,426,457,510,1,2,2
00005,10D_IA00_WHA,131,521,553,875,2,2,3
00005,10D_IA00_WHA,131,413,439,490,1,2,2
00005,10D_IA00_WHA,131,431,460,530,1,2,2
00005,10D_IA00_WHA,131,374,401,380,1,2,1
00005,10D_IA00_WHA,131,493,525,780,2,2,3
00005,10D_IA00_WHA,131,500,533,870,1,2,4
00006,10D_IA00_WHA,131,477,508,690,,,3
00006,10D_IA00_WHA,131,466,500,610,,,3
00006,10D_IA00_WHA,131,424,454,450,2,2,1
00006,10D_IA00_WHA,131,361,386,300,2,2,1
00006,10D_IA00_WHA,131,470,503,600,1,2,4
00006,10D_IA00_WHA,131,443,472,560,1,2,2
00006,10D_IA00_WHA,131,471,505,760,,,4
